Taxonomy,Sample,Abundance,basin,Phylum,Class,Order,Family,Core,Depth
Bacteria;Chloroflexi;TK10;metagenome,CS_2_48,NA,Caspian,Bacteria,Chloroflexi,TK10,metagenome,2,4-8 cm
Bacteria;Chloroflexi;TK10;metagenome,Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,TK10,metagenome,1,24-28 cm
Bacteria;Chloroflexi;TK10;metagenome,CS_2_812,NA,Caspian,Bacteria,Chloroflexi,TK10,metagenome,2,8-12 cm
Bacteria;Chloroflexi;TK10;metagenome,Med_48,NA,Mediterranean,Bacteria,Chloroflexi,TK10,metagenome,1,4-8 cm
Bacteria;Chloroflexi;TK10;metagenome,CS_48,NA,Caspian,Bacteria,Chloroflexi,TK10,metagenome,1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_04,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,,
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_1216,1,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,Med_04,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_2024,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,20-24 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,Med_1216,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_3235,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,32-35 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,Med_1620,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,16-20 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_48,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,24-28 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_2_812,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,2,8-12 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,Med_48,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;metagenome,CS_48,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,metagenome,1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_04,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,,
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_1216,1,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,Med_04,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_2024,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,20-24 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,Med_1216,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_3235,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,32-35 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,Med_1620,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,16-20 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_48,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,24-28 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_2_812,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,2,8-12 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,Med_48,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;marine metagenome,CS_48,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,1,4-8 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_04,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,0-4 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,,
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_1216,1,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,12-16 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,Med_04,NA,Mediterranean,Bacteria,Firmicutes,Clostridia,Peptococcales,1,0-4 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_2024,2,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,20-24 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,Med_1216,NA,Mediterranean,Bacteria,Firmicutes,Clostridia,Peptococcales,1,12-16 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_3235,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,32-35 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,Med_1620,NA,Mediterranean,Bacteria,Firmicutes,Clostridia,Peptococcales,1,16-20 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_48,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,4-8 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,Med_2428,2,Mediterranean,Bacteria,Firmicutes,Clostridia,Peptococcales,1,24-28 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_2_812,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,2,8-12 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,Med_48,NA,Mediterranean,Bacteria,Firmicutes,Clostridia,Peptococcales,1,4-8 cm
Bacteria;Firmicutes;Clostridia;Peptococcales,CS_48,NA,Caspian,Bacteria,Firmicutes,Clostridia,Peptococcales,1,4-8 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_04,NA,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,0-4 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS,NA,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,,
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_1216,1,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,12-16 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,Med_04,NA,Mediterranean,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,0-4 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_2024,4,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,20-24 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,Med_1216,NA,Mediterranean,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,12-16 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_3235,3,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,32-35 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,Med_1620,1,Mediterranean,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,16-20 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_48,NA,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,4-8 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,Med_2428,NA,Mediterranean,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,24-28 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_2_812,1,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,2,8-12 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,Med_48,NA,Mediterranean,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,4-8 cm
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales,CS_48,NA,Caspian,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_04,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,,
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_1216,1,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,Med_04,NA,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_2024,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,20-24 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,Med_1216,NA,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_3235,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,32-35 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,Med_1620,NA,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,16-20 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_48,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,Med_2428,NA,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,24-28 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_2_812,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,2,8-12 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,Med_48,NA,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales,CS_48,NA,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,1,4-8 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_04,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,0-4 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,,
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_1216,1,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,12-16 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Med_04,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,0-4 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_2024,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,20-24 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Med_1216,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,12-16 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_3235,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,32-35 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Med_1620,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,16-20 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_48,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,4-8 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Med_2428,1,Mediterranean,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,24-28 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_2_812,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,2,8-12 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Med_48,NA,Mediterranean,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,4-8 cm
Bacteria;Firmicutes;Bacilli;Mycoplasmatales,CS_48,NA,Caspian,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,1,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_04,NA,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,0-4 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS,NA,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,,
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_1216,1,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,12-16 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,Med_04,NA,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,0-4 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_2024,4,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,20-24 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,Med_1216,NA,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,12-16 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_3235,23,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,32-35 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,Med_1620,NA,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,16-20 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_48,16,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,Med_2428,NA,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,24-28 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_2_812,1,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,2,8-12 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,Med_48,1,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,CS_48,2,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Caldiarchaeales,1,4-8 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_2_04,NA,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,0-4 cm
Bacteria;Chloroflexi;TK10;(TK10),CS,NA,Caspian,Bacteria,Chloroflexi,TK10,(TK10),,
Bacteria;Chloroflexi;TK10;(TK10),CS_2_1216,1,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,12-16 cm
Bacteria;Chloroflexi;TK10;(TK10),Med_04,NA,Mediterranean,Bacteria,Chloroflexi,TK10,(TK10),1,0-4 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_2_2024,2,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,20-24 cm
Bacteria;Chloroflexi;TK10;(TK10),Med_1216,NA,Mediterranean,Bacteria,Chloroflexi,TK10,(TK10),1,12-16 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_2_3235,7,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,32-35 cm
Bacteria;Chloroflexi;TK10;(TK10),Med_1620,NA,Mediterranean,Bacteria,Chloroflexi,TK10,(TK10),1,16-20 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_2_48,6,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,4-8 cm
Bacteria;Chloroflexi;TK10;(TK10),Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,TK10,(TK10),1,24-28 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_2_812,1,Caspian,Bacteria,Chloroflexi,TK10,(TK10),2,8-12 cm
Bacteria;Chloroflexi;TK10;(TK10),Med_48,1,Mediterranean,Bacteria,Chloroflexi,TK10,(TK10),1,4-8 cm
Bacteria;Chloroflexi;TK10;(TK10),CS_48,5,Caspian,Bacteria,Chloroflexi,TK10,(TK10),1,4-8 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_04,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,0-4 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,,
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_1216,1,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,12-16 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,Med_04,1,Mediterranean,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,0-4 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_2024,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,20-24 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,Med_1216,1,Mediterranean,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,12-16 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_3235,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,32-35 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,Med_1620,1,Mediterranean,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,16-20 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_48,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,4-8 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,Med_2428,NA,Mediterranean,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,24-28 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_2_812,NA,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,2,8-12 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,Med_48,NA,Mediterranean,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,4-8 cm
Bacteria;Desulfobacterota;Dissulfuribacteria;Dissulfuribacterales,CS_48,3,Caspian,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,1,4-8 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_2_04,NA,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,0-4 cm
Bacteria;NB1-j;metagenome;(metagenome),CS,NA,Caspian,Bacteria,NB1-j,metagenome,(metagenome),,
Bacteria;NB1-j;metagenome;(metagenome),CS_2_1216,1,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,12-16 cm
Bacteria;NB1-j;metagenome;(metagenome),Med_04,1,Mediterranean,Bacteria,NB1-j,metagenome,(metagenome),1,0-4 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_2_2024,NA,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,20-24 cm
Bacteria;NB1-j;metagenome;(metagenome),Med_1216,NA,Mediterranean,Bacteria,NB1-j,metagenome,(metagenome),1,12-16 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_2_3235,2,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,32-35 cm
Bacteria;NB1-j;metagenome;(metagenome),Med_1620,NA,Mediterranean,Bacteria,NB1-j,metagenome,(metagenome),1,16-20 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_2_48,NA,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,4-8 cm
Bacteria;NB1-j;metagenome;(metagenome),Med_2428,2,Mediterranean,Bacteria,NB1-j,metagenome,(metagenome),1,24-28 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_2_812,4,Caspian,Bacteria,NB1-j,metagenome,(metagenome),2,8-12 cm
Bacteria;NB1-j;metagenome;(metagenome),Med_48,3,Mediterranean,Bacteria,NB1-j,metagenome,(metagenome),1,4-8 cm
Bacteria;NB1-j;metagenome;(metagenome),CS_48,NA,Caspian,Bacteria,NB1-j,metagenome,(metagenome),1,4-8 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_04,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,0-4 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),,
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_1216,1,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,12-16 cm
Bacteria;RCP2-54;metagenome;(metagenome),Med_04,NA,Mediterranean,Bacteria,RCP2-54,metagenome,(metagenome),1,0-4 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_2024,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,20-24 cm
Bacteria;RCP2-54;metagenome;(metagenome),Med_1216,NA,Mediterranean,Bacteria,RCP2-54,metagenome,(metagenome),1,12-16 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_3235,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,32-35 cm
Bacteria;RCP2-54;metagenome;(metagenome),Med_1620,NA,Mediterranean,Bacteria,RCP2-54,metagenome,(metagenome),1,16-20 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_48,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,4-8 cm
Bacteria;RCP2-54;metagenome;(metagenome),Med_2428,1,Mediterranean,Bacteria,RCP2-54,metagenome,(metagenome),1,24-28 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_2_812,2,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),2,8-12 cm
Bacteria;RCP2-54;metagenome;(metagenome),Med_48,NA,Mediterranean,Bacteria,RCP2-54,metagenome,(metagenome),1,4-8 cm
Bacteria;RCP2-54;metagenome;(metagenome),CS_48,NA,Caspian,Bacteria,RCP2-54,metagenome,(metagenome),1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_04,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,,
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_1216,1,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,Med_04,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,0-4 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_2024,2,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,20-24 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,Med_1216,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,12-16 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_3235,1,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,32-35 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,Med_1620,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,16-20 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_48,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,Med_2428,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,24-28 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_2_812,NA,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,2,8-12 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,Med_48,NA,Mediterranean,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,4-8 cm
Bacteria;Chloroflexi;JG30-KF-CM66;hot springs metagenome,CS_48,1,Caspian,Bacteria,Chloroflexi,JG30-KF-CM66,hot springs metagenome,1,4-8 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,CS_2_04,NA,Caspian,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,2,0-4 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,CS,NA,Caspian,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,,
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,CS_2_1216,1,Caspian,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,2,12-16 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,Med_04,NA,Mediterranean,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,1,0-4 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,CS_2_2024,3,Caspian,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,2,20-24 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,Med_1216,NA,Mediterranean,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,1,12-16 cm
Bacteria;Nitrospirota;BMS9AB35;uncultured bacterium,CS_2_3235,NA,Caspian,Bacteria,Nitrospirota,BMS9AB35,uncultured bacterium,2,32-35 cm
